2026-06-16 03:31:16.023 | INFO     | main:lifespan:20 - ==================================================
2026-06-16 04:24:48.841 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:24:52.185 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:24:55.538 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:24:58.890 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:02.232 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:05.578 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:08.935 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:12.419 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:15.775 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:19.132 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:22.491 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:25.955 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:29.313 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:32.675 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:36.193 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:39.540 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:42.893 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:46.280 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:49.653 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:53.218 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:25:56.689 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:00.036 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:03.382 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:06.724 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:10.172 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:13.551 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:16.897 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:20.422 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:23.767 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:27.114 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:30.460 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:33.809 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:37.158 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:40.507 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:43.866 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:47.388 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:50.757 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:51.617 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:54.202 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:26:57.547 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:00.892 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:04.238 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:07.584 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:10.925 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:14.404 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:17.757 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:21.117 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:24.457 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:27.804 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:31.162 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:34.508 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:38.087 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:41.433 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:44.882 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:47.469 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:48.229 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:51.569 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:54.912 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:27:58.258 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:01.612 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:05.084 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:08.441 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:11.803 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:12.979 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:15.236 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:15.845 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:18.589 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:19.046 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:22.172 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:22.409 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:24.984 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:25.838 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:27.846 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:29.258 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:30.988 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:32.602 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:33.985 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:35.948 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:36.987 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:39.292 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:39.944 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:40.165 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:42.642 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:42.811 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:45.949 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:46.263 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:48.953 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:49.604 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:51.948 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:52.949 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:54.951 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:56.297 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:57.952 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:28:59.713 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:00.815 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:03.062 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:03.950 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:06.402 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:06.948 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:09.749 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:09.898 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:12.812 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:13.381 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:15.812 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:16.723 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:18.812 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:20.064 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:21.811 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:23.403 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:24.950 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:26.820 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:27.812 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:30.224 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:30.949 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:33.600 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:33.814 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:37.046 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:37.224 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:39.952 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:40.576 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:42.813 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:43.917 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:45.813 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:47.257 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:48.955 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:50.603 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:51.949 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:53.946 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:54.852 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:57.286 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:29:57.812 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:00.628 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:00.948 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:03.940 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:04.251 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:06.813 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:07.594 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:09.949 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:10.936 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:12.952 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:14.280 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:15.949 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:17.621 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:18.952 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:21.061 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:21.949 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:24.406 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:24.813 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:27.759 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:27.904 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:30.812 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:31.397 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:33.813 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:34.782 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:36.813 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:38.125 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:39.953 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:41.473 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:42.952 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:44.916 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:45.949 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:48.262 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:48.957 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:51.607 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:51.949 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:54.925 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:55.243 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:57.812 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:30:58.593 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:00.814 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:01.941 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:03.953 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:05.285 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:06.950 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:08.632 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:09.813 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:11.981 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:12.951 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:15.328 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:15.812 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:18.677 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:18.959 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:21.811 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:22.343 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:24.955 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:25.692 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:27.812 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:29.035 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:30.953 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
2026-06-16 04:31:32.379 | INFO     | app.services.auction_engine.engine:run_auction_analysis:53 - 开始竞价分析...
